Date,Time,CO_GT,PT08_S1_CO,C6H6_GT,PT08_S2_NMHC,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T,RH,AH,AQI
21/3/2004,05:00:00,1.1,1062,4.0,711,1136,66,1461,700,14.9,60.6,1.0196,880.7804151
21/3/2004,06:00:00,0.7,947,2.1,594,1300,36,1390,580,14.5,63.0,1.0316,923.2487236
21/3/2004,07:00:00,0.8,1065,3.6,687,1143,62,1492,815,14.2,66.2,1.0630,909.6726309
21/3/2004,08:00:00,1.2,1155,4.4,734,1062,91,1528,1035,14.5,65.3,1.0704,902.8382051
21/3/2004,09:00:00,1.4,1220,5.4,782,996,89,1560,1067,15.3,62.1,1.0730,888.0686945
21/3/2004,10:00:00,1.7,1301,7.1,862,914,93,1633,1114,16.3,59.0,1.0868,888.7140998
21/3/2004,11:00:00,1.8,1279,7.3,870,911,81,1646,1000,18.9,49.6,1.0700,879.6829645
21/3/2004,12:00:00,1.8,1267,7.6,883,953,82,1617,906,19.4,46.1,1.0249,870.0355183
21/3/2004,13:00:00,1.9,1239,6.8,848,981,80,1568,822,20.8,41.6,1.0091,862.5364274
21/3/2004,14:00:00,1.3,1128,4.6,742,1144,48,1507,610,21.4,40.3,1.0126,901.7959635
21/3/2004,15:00:00,1.6,1243,8.4,916,962,61,1669,657,21.2,39.3,0.9791,843.5476793
21/3/2004,16:00:00,1.9,1208,6.9,853,1060,89,1506,647,20.3,38.0,0.8942,802.8995873
21/3/2004,17:00:00,2.3,1306,9.0,938,961,105,1607,762,19.4,41.3,0.9206,810.5212146
21/3/2004,18:00:00,3.8,1546,15.1,1151,769,116,1874,1122,18.5,43.8,0.9252,795.0316069
21/3/2004,19:00:00,3.5,1501,12.6,1071,823,119,1744,1130,17.8,48.1,0.9689,831.02821
21/3/2004,20:00:00,4.3,1605,15.1,1153,769,144,1840,1637,17.9,46.9,0.9520,828.0392609
21/3/2004,21:00:00,2.8,1316,9.9,974,883,123,1673,1272,17.4,49.1,0.9688,828.733469
21/3/2004,22:00:00,1.9,1195,8.0,898,933,105,1594,1098,17.0,51.7,0.9914,838.8314195
21/3/2004,23:00:00,1.9,1211,7.9,896,920,93,1624,1066,16.4,55.1,1.0198,849.0385363
22/3/2004,00:00:00,1.7,1161,6.1,815,995,86,1582,909,16.1,60.0,1.0919,917.1090982
22/3/2004,01:00:00,1.5,1095,5.1,767,1050,76,1547,818,15.8,60.5,1.0805,914.7599551
22/3/2004,02:00:00,0.6,897,1.7,563,1417,33,1355,472,16.3,57.0,1.0491,994.0424875
22/3/2004,03:00:00,0.4,842,0.7,468,1813,,1274,394,16.9,53.9,1.0309,1055.954441
22/3/2004,04:00:00,,854,0.8,481,1756,27,1304,396,16.1,55.9,1.0153,901.4556825
22/3/2004,05:00:00,0.3,845,0.7,472,1786,23,1278,378,16.5,53.9,1.0049,1105.509851
22/3/2004,06:00:00,0.6,942,2.0,586,1480,46,1373,432,16.4,54.0,0.9979,989.721833
22/3/2004,07:00:00,1.2,1090,5.1,768,1072,76,1538,699,15.7,57.6,1.0195,873.8120996
22/3/2004,08:00:00,3.6,1514,17.7,1230,732,116,1996,1252,15.8,53.7,0.9571,822.3748409
22/3/2004,09:00:00,3.7,1379,18.4,1252,711,115,1962,1237,17.4,42.1,0.8281,712.216421
22/3/2004,10:00:00,1.8,1074,6.9,854,1032,83,1484,772,17.9,38.4,0.7793,681.4930565
22/3/2004,11:00:00,1.6,1090,7.3,868,1026,87,1509,766,18.5,36.7,0.7764,682.672526
22/3/2004,12:00:00,1.9,1110,9.6,964,947,90,1577,829,21.0,29.6,0.7263,639.4844932
22/3/2004,13:00:00,2,1102,10.4,994,955,87,1599,783,21.3,28.1,0.7067,631.851654
22/3/2004,14:00:00,2.2,1100,11.2,1021,952,99,1607,822,21.3,26.1,0.6539,592.4597233
22/3/2004,15:00:00,2.1,1094,10.7,1003,965,99,1574,813,21.3,26.8,0.6681,605.5903877
22/3/2004,16:00:00,2.3,1076,11.6,1034,964,101,1544,813,21.3,24.2,0.6060,555.9692599
22/3/2004,17:00:00,2.6,1152,12.4,1062,928,103,1606,850,20.2,28.5,0.6682,605.7597256
22/3/2004,18:00:00,3.8,1407,18.3,1249,720,129,1932,1276,17.0,43.1,0.8264,717.4381628
22/3/2004,19:00:00,4.4,1438,21.0,1325,678,143,1993,1401,15.6,47.4,0.8347,730.0244601
22/3/2004,20:00:00,4.5,1425,21.0,1325,678,146,1965,1356,15.3,47.4,0.8178,715.7267338
22/3/2004,21:00:00,3.3,1279,14.5,1131,775,124,1758,1243,14.5,49.7,0.8177,691.6513385
22/3/2004,22:00:00,2,1132,8.4,916,920,113,1561,1083,13.9,52.0,0.8231,690.8247411
22/3/2004,23:00:00,1.1,1006,4.3,729,1142,80,1370,795,14.5,49.4,0.8106,710.5174646
23/3/2004,00:00:00,0.9,982,3.8,700,1204,72,1359,735,13.8,51.4,0.8071,720.7721517
23/3/2004,01:00:00,0.8,969,2.7,636,1271,64,1309,684,14.0,51.3,0.8163,737.351275
23/3/2004,02:00:00,0.7,941,2.5,621,1298,70,1330,714,13.0,56.8,0.8444,769.6803398
23/3/2004,03:00:00,0.5,892,1.2,522,1522,,1285,456,11.0,70.0,0.9215,809.4782312
23/3/2004,04:00:00,,855,0.8,478,1701,31,1261,401,10.1,76.8,0.9483,799.2084301
23/3/2004,05:00:00,0.3,834,0.6,459,1908,22,1212,361,8.8,80.5,0.9147,1036.595584
23/3/2004,06:00:00,0.5,909,1.8,567,1542,47,1287,418,9.6,75.4,0.9004,897.2751217
23/3/2004,07:00:00,1.1,1061,4.6,745,1178,88,1429,616,9.8,75.0,0.9093,808.5652784
23/3/2004,08:00:00,3,1441,14.2,1124,851,130,1829,1089,10.0,74.2,0.9117,793.3631355
23/3/2004,09:00:00,3.8,1498,21.0,1325,684,132,2095,1329,11.2,69.7,0.9232,793.9126
23/3/2004,10:00:00,3.4,1343,16.2,1185,760,132,1857,1311,12.0,62.9,0.8803,750.3098707
23/3/2004,11:00:00,3,1308,15.5,1166,792,131,1794,1236,12.8,55.8,0.8210,708.3901994
23/3/2004,12:00:00,2.7,1209,13.4,1097,837,129,1746,1147,13.1,54.8,0.8234,710.0784992
23/3/2004,13:00:00,3.5,1310,16.9,1207,770,132,1847,1301,13.8,53.4,0.8351,726.3751791
23/3/2004,14:00:00,2.8,1171,12.4,1064,881,110,1639,1097,16.0,42.4,0.7674,670.8547258
23/3/2004,15:00:00,1.9,1112,10.1,980,924,99,1589,900,14.1,49.8,0.7971,683.015337
23/3/2004,16:00:00,2,1132,8.7,927,944,100,1570,781,12.0,61.1,0.8537,720.4885594
23/3/2004,17:00:00,3,1225,13.8,1111,818,122,1719,1013,13.6,54.6,0.8465,724.9689823
23/3/2004,18:00:00,1.9,1065,9.3,953,962,97,1514,790,13.7,49.5,0.7695,665.2370992
23/3/2004,19:00:00,2.7,1236,13.0,1084,854,112,1688,1059,11.7,57.1,0.7822,668.8676519
23/3/2004,20:00:00,3.3,1309,14.3,1126,812,128,1722,1205,11.5,58.2,0.7867,672.5297979
23/3/2004,21:00:00,1.7,1089,7.6,884,1006,101,1487,975,12.6,54.2,0.7881,679.7309636
23/3/2004,22:00:00,1.3,1000,5.3,776,1141,96,1375,896,12.0,54.9,0.7664,682.4842768
23/3/2004,23:00:00,1.3,1041,5.4,782,1105,86,1425,911,11.0,61.4,0.8057,699.0842541
24/3/2004,00:00:00,1.2,1045,4.9,756,1137,85,1411,902,11.1,62.2,0.8199,717.248548
24/3/2004,01:00:00,1.1,997,4.6,744,1151,79,1405,832,10.8,62.5,0.8082,706.7214006
24/3/2004,02:00:00,0.9,948,2.7,634,1320,61,1326,715,11.3,60.0,0.8025,736.6927064
24/3/2004,03:00:00,0.6,878,1.6,551,1493,,1272,683,10.6,61.6,0.7856,684.4470687
24/3/2004,04:00:00,,908,1.7,559,1477,66,1287,721,10.2,62.7,0.7813,602.1954732
24/3/2004,05:00:00,0.6,892,1.2,522,1572,54,1255,648,10.9,58.6,0.7628,766.0098936
24/3/2004,06:00:00,0.8,954,1.7,561,1496,57,1255,612,10.8,57.2,0.7382,723.01721
24/3/2004,07:00:00,1.2,1045,4.8,751,1186,75,1403,800,10.4,59.2,0.7455,664.671767
24/3/2004,08:00:00,3.1,1383,13.8,1109,832,97,1706,1173,11.0,57.3,0.7501,633.7003725
24/3/2004,09:00:00,4.4,1597,23.7,1395,652,110,2080,1519,11.2,56.9,0.7565,650.3507056
24/3/2004,10:00:00,3.4,1318,14.2,1124,762,113,1770,1287,12.1,54.9,0.7734,638.0613153
24/3/2004,11:00:00,1.7,1138,8.0,898,950,88,1505,966,15.1,44.3,0.7535,633.7698453
24/3/2004,12:00:00,1.5,1098,6.7,842,1012,85,1440,828,15.6,40.6,0.7146,610.4149145
24/3/2004,13:00:00,1.7,1118,8.7,927,959,96,1477,825,16.9,34.6,0.6597,569.6805501
24/3/2004,14:00:00,2.2,1170,10.8,1009,879,106,1566,872,16.6,35.6,0.6697,572.3038237
24/3/2004,15:00:00,,1112,6.7,842,1015,91,1494,680,11.3,63.9,0.8554,550.9574055
24/3/2004,16:00:00,2.7,1390,11.4,1028,829,126,1730,1002,9.6,81.1,0.9720,800.7742988
24/3/2004,17:00:00,2.8,1353,13.4,1096,774,130,1783,1159,11.7,69.1,0.9497,785.3885008
24/3/2004,18:00:00,2.7,1260,12.0,1050,828,111,1722,979,10.7,68.5,0.8794,728.0618439
24/3/2004,19:00:00,4.5,1501,20.2,1302,681,134,2008,1311,10.7,67.3,0.8643,734.9635337
24/3/2004,20:00:00,3.5,1273,14.4,1130,795,136,1744,1071,10.8,65.7,0.8486,720.4328307
24/3/2004,21:00:00,2.6,1179,9.4,955,928,125,1571,899,10.3,66.3,0.8336,708.8429825
24/3/2004,22:00:00,1.7,1047,5.9,809,1064,108,1435,766,10.1,66.9,0.8248,711.181586
24/3/2004,23:00:00,1.3,973,4.5,739,1186,87,1354,589,10.4,61.1,0.7717,689.0231664
25/3/2004,00:00:00,1.3,997,4.5,737,1168,89,1341,631,10.3,59.9,0.7516,663.9494562
25/3/2004,01:00:00,1,970,2.5,621,1400,58,1249,479,11.0,58.4,0.7686,731.2353518
25/3/2004,02:00:00,0.7,902,1.8,568,1450,54,1253,479,9.1,68.1,0.7890,751.4828869
25/3/2004,03:00:00,0.7,921,1.4,538,1564,,1224,417,9.5,68.2,0.8091,727.7397311
25/3/2004,04:00:00,0.5,858,0.9,490,1707,28,1212,378,9.3,72.3,0.8496,888.8850629
25/3/2004,05:00:00,0.5,878,0.6,457,1935,20,1158,344,9.9,66.8,0.8152,936.0903102
25/3/2004,06:00:00,0.6,893,1.4,540,1604,51,1268,413,7.6,83.2,0.8695,882.1786371
25/3/2004,07:00:00,1.1,1038,3.8,697,1260,82,1383,605,8.1,79.0,0.8544,775.2691704
25/3/2004,08:00:00,2.7,1320,11.6,1035,902,112,1721,991,8.7,74.6,0.8429,720.3337691
25/3/2004,09:00:00,3.5,1353,17.8,1235,740,119,1937,1175,8.6,75.1,0.8415,710.1814316
25/3/2004,10:00:00,2.3,1133,8.8,933,969,99,1552,923,9.7,69.7,0.8389,714.1505776
25/3/2004,11:00:00,1.6,1066,6.8,849,1039,98,1468,829,11.0,64.4,0.8447,727.7540456
25/3/2004,12:00:00,1.3,1027,5.9,809,1081,88,1442,733,13.6,53.0,0.8209,716.5460385
25/3/2004,13:00:00,2,1106,8.9,935,958,96,1570,819,14.2,48.4,0.7780,667.6140173
25/3/2004,14:00:00,1.9,1038,8.2,907,976,81,1492,723,14.2,46.3,0.7438,633.4765751
25/3/2004,15:00:00,1.9,1084,8.6,924,986,92,1501,786,16.0,41.3,0.7462,651.0582398
25/3/2004,16:00:00,2.2,1105,10.1,982,939,105,1545,850,17.7,35.4,0.7094,623.2771226
25/3/2004,17:00:00,2,1102,9.4,957,968,88,1527,820,17.1,37.4,0.7225,632.68505
25/3/2004,18:00:00,2.9,1240,14.6,1137,836,103,1748,991,14.9,40.5,0.6835,594.9487137
25/3/2004,19:00:00,5.2,1443,24.6,1418,666,141,2060,1454,13.4,47.8,0.7293,652.0194033
25/3/2004,20:00:00,4.6,1389,21.6,1341,692,133,1982,1488,12.6,52.5,0.7642,668.0030668
25/3/2004,21:00:00,2.5,1183,10.3,989,904,119,1539,1205,12.2,53.2,0.7555,644.3250695
25/3/2004,22:00:00,1.5,1014,5.7,798,1083,106,1376,909,10.6,56.1,0.7140,619.9665588
25/3/2004,23:00:00,1.2,979,4.5,736,1154,92,1324,769,9.9,59.5,0.7276,637.2882679
26/3/2004,00:00:00,1.7,1048,5.5,787,1098,97,1373,835,9.6,61.1,0.7323,634.3754486
26/3/2004,01:00:00,1.4,1024,4.8,753,1131,91,1357,793,9.7,61.6,0.7425,645.4860101
26/3/2004,02:00:00,1.2,974,3.6,690,1208,83,1313,733,9.4,62.6,0.7398,653.2123505
26/3/2004,03:00:00,0.6,862,1.7,561,1449,,1219,502,8.2,68.5,0.7455,630.1049992
26/3/2004,04:00:00,0.7,925,2.2,602,1398,59,1263,562,8.0,69.4,0.7459,697.9527509
26/3/2004,05:00:00,0.8,952,3.0,654,1210,73,1312,832,7.7,72.4,0.7655,660.745964
26/3/2004,06:00:00,0.9,1005,4.0,713,1130,78,1363,924,8.0,71.8,0.7711,651.746843
26/3/2004,07:00:00,1.6,1122,6.7,842,1015,90,1438,974,8.5,66.3,0.7375,616.6449357
26/3/2004,08:00:00,3.4,1351,16.7,1201,783,110,1828,1307,9.8,59.6,0.7214,615.769007
26/3/2004,09:00:00,3.8,1408,19.3,1278,682,114,1928,1481,11.2,57.0,0.7544,630.0224078
26/3/2004,10:00:00,3.1,1304,14.8,1142,772,119,1747,1405,14.8,44.1,0.7407,626.825487
26/3/2004,11:00:00,2.7,1207,13.4,1098,826,121,1664,1195,16.8,35.3,0.6729,582.0648174
26/3/2004,12:00:00,2,1099,11.0,1014,948,97,1503,868,19.2,27.1,0.5976,534.3717171
26/3/2004,13:00:00,2.3,1106,12.5,1068,915,99,1535,874,19.1,26.2,0.5741,514.6007705
26/3/2004,14:00:00,1.9,1009,8.4,916,1015,85,1391,738,16.3,30.8,0.5683,501.2088126
26/3/2004,15:00:00,1.3,962,5.3,776,1152,75,1279,550,14.2,36.8,0.5922,529.1210091
26/3/2004,16:00:00,1.9,1093,8.8,933,976,87,1454,777,13.4,41.0,0.6292,541.096928
26/3/2004,17:00:00,2.3,1180,11.2,1023,886,102,1588,966,14.2,43.3,0.6982,596.2981116
26/3/2004,18:00:00,2.4,1168,11.6,1037,868,105,1580,990,12.1,45.6,0.6403,540.8389403
26/3/2004,19:00:00,2.7,1168,12.4,1063,876,98,1540,944,10.4,48.0,0.6046,513.2962776
26/3/2004,20:00:00,2.6,1140,10.6,1000,916,93,1490,962,10.0,51.1,0.6280,530.6489008
26/3/2004,21:00:00,1.5,1001,6.0,811,1097,91,1308,778,9.8,50.8,0.6172,537.6998002
26/3/2004,22:00:00,1.2,953,4.6,743,1185,85,1252,690,9.7,50.4,0.6063,539.6478936
26/3/2004,23:00:00,1.1,972,4.1,715,1237,74,1258,644,9.9,50.2,0.6103,550.8645816
27/3/2004,00:00:00,1.5,1021,5.2,776,1144,87,1307,753,9.4,53.4,0.6300,554.5904682
27/3/2004,01:00:00,1,940,3.2,664,1290,79,1232,646,8.6,57.8,0.6488,591.1100009
27/3/2004,02:00:00,1.2,1046,4.5,736,1142,78,1312,838,8.1,62.1,0.6746,579.5515398
27/3/2004,03:00:00,1.1,1026,3.8,699,1191,,1292,851,7.9,63.5,0.6777,514.7514948
27/3/2004,04:00:00,,983,3.8,698,1209,63,1296,801,7.4,64.8,0.6683,448.2295594
27/3/2004,05:00:00,0.8,915,1.9,578,1417,48,1212,665,8.2,58.9,0.6444,601.9581175
27/3/2004,06:00:00,0.9,935,2.4,615,1373,59,1250,717,6.3,66.6,0.6410,591.4330789
27/3/2004,07:00:00,1.1,976,3.3,669,1270,65,1266,795,7.2,62.9,0.6396,571.3016523
27/3/2004,08:00:00,1.5,1124,6.7,842,1050,71,1418,936,7.2,63.9,0.6500,547.2731213
27/3/2004,09:00:00,1.8,1163,8.5,919,922,84,1530,1076,11.1,50.5,0.6654,545.839779
27/3/2004,10:00:00,2.1,1167,9.7,966,942,93,1520,1016,15.5,36.1,0.6313,544.7548358
27/3/2004,11:00:00,2.1,1121,9.4,955,992,99,1451,834,17.8,29.2,0.5920,529.1105565
27/3/2004,12:00:00,1.9,1071,9.0,940,994,93,1449,756,17.6,30.1,0.6013,532.9665358
27/3/2004,13:00:00,2.1,1065,10.0,979,950,96,1467,766,19.1,26.8,0.5861,517.4039324
27/3/2004,14:00:00,2.5,1157,12.6,1072,888,114,1596,905,17.7,28.6,0.5735,508.4827373
27/3/2004,15:00:00,1.9,1046,7.6,883,1051,101,1357,765,17.8,28.4,0.5737,516.1662998
27/3/2004,16:00:00,2.2,1147,11.8,1042,934,108,1538,830,18.7,26.0,0.5555,499.7254226
27/3/2004,17:00:00,2.3,1119,11.2,1022,916,117,1508,853,17.1,31.3,0.6038,533.2243851
27/3/2004,18:00:00,2.7,1210,12.4,1062,886,125,1586,981,15.8,36.1,0.6440,567.3620263
27/3/2004,19:00:00,3,1306,12.9,1079,827,133,1621,1286,14.7,40.1,0.6657,570.9491029
27/3/2004,20:00:00,2.8,1258,12.2,1057,841,119,1633,1244,13.6,44.9,0.6991,593.0318527
27/3/2004,21:00:00,2.2,1148,8.8,930,948,107,1475,1056,12.5,48.1,0.6946,590.9617647
27/3/2004,22:00:00,1.6,1108,6.8,848,1023,96,1421,1003,11.8,50.8,0.7042,601.6620106
27/3/2004,23:00:00,2.1,1231,8.6,924,906,105,1483,1245,10.9,56.1,0.7326,602.5301609
28/3/2004,00:00:00,2.3,1293,8.9,937,930,102,1464,1200,10.9,55.9,0.7277,609.2889711
28/3/2004,01:00:00,2.3,1274,8.3,912,939,97,1451,1188,10.3,58.1,0.7278,604.2545551
28/3/2004,02:00:00,1.7,1135,6.3,827,1013,79,1395,1070,9.3,62.2,0.7294,604.2850951
28/3/2004,03:00:00,2.2,1151,8.3,911,935,,1501,1075,8.2,66.7,0.7276,511.4535805
28/3/2004,04:00:00,1.3,1010,5.1,769,1110,69,1396,895,8.3,64.9,0.7124,606.1765371
28/3/2004,05:00:00,0.8,870,2.6,626,1325,52,1284,755,9.6,58.5,0.7000,636.2999502
28/3/2004,06:00:00,1.1,983,3.6,688,1251,62,1342,806,7.7,66.4,0.6990,622.404509
28/3/2004,07:00:00,1.4,995,3.6,691,1219,69,1321,836,7.4,68.0,0.7043,618.036142
28/3/2004,08:00:00,1.3,1024,4.7,747,1136,75,1382,897,9.7,58.6,0.7035,607.3441623
28/3/2004,09:00:00,1.9,1163,7.5,880,959,83,1486,1073,12.5,50.1,0.7242,601.147777
28/3/2004,10:00:00,2.3,1218,9.0,938,918,94,1501,1088,16.8,36.9,0.7018,594.0598868
28/3/2004,11:00:00,2.3,1210,9.5,958,933,96,1514,1036,19.2,31.3,0.6887,597.8394382
28/3/2004,12:00:00,1.8,1114,7.7,887,1020,86,1438,768,21.3,26.4,0.6607,588.3263406
28/3/2004,13:00:00,1.4,995,5.7,796,1159,72,1287,587,21.2,23.1,0.5768,532.8298161
28/3/2004,14:00:00,1,927,3.8,700,1285,53,1189,452,18.6,25.0,0.5319,499.7882303
28/3/2004,15:00:00,1.4,1002,4.8,754,1189,65,1260,470,18.0,27.3,0.5594,510.4243608
28/3/2004,16:00:00,1.3,987,4.3,727,1213,70,1244,502,18.2,28.3,0.5848,537.1258424
28/3/2004,17:00:00,1.3,993,4.1,714,1217,75,1238,516,17.0,31.4,0.6048,553.0162795
28/3/2004,18:00:00,1.4,1012,4.7,746,1174,86,1301,555,15.6,35.0,0.6170,557.8199433
28/3/2004,19:00:00,1.9,1114,6.2,823,1068,94,1357,671,14.1,40.2,0.6438,563.2496186
28/3/2004,20:00:00,1.8,1093,5.5,789,1102,103,1329,788,13.4,43.2,0.6623,584.3586268
28/3/2004,21:00:00,1.1,968,3.3,669,1261,81,1246,538,12.3,46.8,0.6686,608.8850695
28/3/2004,22:00:00,1.1,960,3.2,666,1266,80,1224,544,11.9,46.5,0.6449,587.0062323
28/3/2004,23:00:00,1.1,942,2.9,648,1300,77,1204,500,11.5,46.6,0.6319,580.6766771
29/3/2004,00:00:00,0.9,888,2.2,598,1396,58,1156,417,10.6,48.0,0.6135,577.2100546
29/3/2004,01:00:00,0.6,818,1.3,524,1588,31,1071,341,10.7,45.8,0.5895,590.7774908
29/3/2004,02:00:00,0.5,840,1.1,509,1643,38,1076,352,10.4,46.6,0.5901,606.2106763
29/3/2004,03:00:00,0.7,894,1.3,524,1557,,1095,397,10.1,47.8,0.5913,528.06891
29/3/2004,04:00:00,0.6,864,1.2,516,1496,59,1153,502,11.3,46.9,0.6280,607.65577
29/3/2004,05:00:00,0.7,898,1.7,559,1441,70,1180,648,10.1,51.2,0.6341,605.2269019
29/3/2004,06:00:00,0.9,946,2.9,643,1309,75,1232,760,9.9,50.7,0.6167,565.0084487
29/3/2004,07:00:00,2.9,1309,14.3,1125,844,103,1687,1183,8.1,56.8,0.6150,522.7602429
29/3/2004,08:00:00,4.1,1326,19.7,1289,714,134,1806,1431,10.9,44.1,0.5748,495.3880649
29/3/2004,09:00:00,1.5,966,5.5,786,1111,98,1258,705,11.8,37.6,0.5184,455.4527728
29/3/2004,10:00:00,1.5,975,5.6,793,1133,97,1254,637,13.9,33.2,0.5222,468.7418789
29/3/2004,11:00:00,1.5,988,5.8,803,1105,98,1293,658,15.6,30.1,0.5285,471.6517944
29/3/2004,12:00:00,1.4,971,5.5,786,1129,78,1272,546,16.5,29.0,0.5406,483.1257447
29/3/2004,13:00:00,1.6,1010,6.5,833,1070,83,1332,561,17.5,27.9,0.5517,488.0029153
29/3/2004,14:00:00,1.5,984,5.5,790,1131,92,1268,532,17.9,26.8,0.5446,493.3468429
29/3/2004,15:00:00,1.4,962,5.2,776,1131,81,1247,535,18.2,26.1,0.5387,483.4501123
29/3/2004,16:00:00,1.5,1012,5.8,801,1098,90,1289,525,18.0,27.1,0.5522,492.8716086
29/3/2004,17:00:00,1.9,1058,7.9,896,996,95,1358,603,17.0,28.9,0.5558,484.3793307
29/3/2004,18:00:00,2.5,1173,10.2,985,905,114,1477,802,16.1,31.3,0.5680,489.1750408
29/3/2004,19:00:00,2.1,1127,8.2,907,957,106,1404,796,14.5,35.4,0.5839,498.1481992
29/3/2004,20:00:00,1.6,1020,5.7,797,1066,99,1302,689,13.2,37.9,0.5733,495.6361095
29/3/2004,21:00:00,1.2,949,3.8,700,1221,90,1178,553,13.1,34.4,0.5170,468.3199603
29/3/2004,22:00:00,1.1,930,4.0,710,1278,82,1137,509,13.5,28.5,0.4405,412.0761787
29/3/2004,23:00:00,1,900,2.8,643,1339,74,1089,455,12.4,31.9,0.4583,429.8267968
30/3/2004,00:00:00,1,899,2.6,630,1418,76,1050,425,13.1,26.8,0.4023,392.6027225
30/3/2004,01:00:00,0.7,866,1.8,569,1468,66,1055,436,11.6,33.6,0.4595,447.2270733
30/3/2004,02:00:00,0.7,900,1.7,563,1402,73,1130,618,10.5,42.9,0.5442,510.5088271
30/3/2004,03:00:00,0.8,949,1.4,540,1457,,1104,747,11.7,38.7,0.5298,451.7377117
30/3/2004,04:00:00,,897,1.3,529,1462,69,1101,693,12.2,37.2,0.5277,401.1247828
30/3/2004,05:00:00,0.7,956,2.3,605,1341,71,1117,691,12.9,33.9,0.5037,467.1289276
30/3/2004,06:00:00,1.1,1054,5.3,779,1080,98,1266,1013,11.3,40.3,0.5376,461.6329877
30/3/2004,07:00:00,2.6,1343,13.4,1096,839,115,1587,1311,11.9,38.4,0.5341,455.6332742
30/3/2004,08:00:00,4,1584,23.8,1399,642,130,1947,1675,13.3,35.6,0.5416,470.8504979
30/3/2004,09:00:00,4.2,1556,21.5,1337,674,150,1852,1689,16.3,28.8,0.5305,467.4377612
30/3/2004,10:00:00,4.7,1565,21.0,1324,695,159,1872,1688,17.9,28.2,0.5741,514.2908855
30/3/2004,11:00:00,3.9,1429,18.4,1251,734,146,1754,1548,18.3,26.6,0.5529,489.7193441
30/3/2004,12:00:00,3.7,1419,18.9,1267,742,138,1763,1490,20.8,22.5,0.5463,491.3715837
30/3/2004,13:00:00,3.4,1373,17.1,1213,791,128,1711,1354,22.4,20.0,0.5352,485.0151586
30/3/2004,14:00:00,2.2,1185,10.4,992,942,97,1448,1014,20.9,21.7,0.5295,470.7200411
30/3/2004,15:00:00,1.9,1122,8.0,897,991,91,1372,831,19.1,26.5,0.5790,506.3185547
30/3/2004,16:00:00,1.6,1085,6.2,820,1060,81,1325,699,18.1,30.6,0.6295,551.6674514
30/3/2004,17:00:00,2.1,1249,9.7,968,874,99,1527,926,17.3,34.7,0.6788,568.4658459
30/3/2004,18:00:00,2.2,1236,9.6,962,853,101,1532,928,15.8,40.4,0.7228,594.1602739
30/3/2004,19:00:00,2.7,1334,11.9,1047,815,106,1638,1038,15.9,42.0,0.7541,628.6995652
30/3/2004,20:00:00,2.4,1264,8.7,928,884,102,1534,1035,15.9,43.5,0.7790,644.231398
30/3/2004,21:00:00,1.3,1073,4.7,746,1072,84,1360,789,15.0,46.1,0.7833,666.0577045
30/3/2004,22:00:00,1.2,1053,3.8,701,1147,81,1323,692,15.1,44.6,0.7574,660.7898609
30/3/2004,23:00:00,1.5,1098,4.7,747,1094,91,1360,764,14.9,43.5,0.7302,631.2254046
31/3/2004,00:00:00,1.3,1029,3.8,702,1180,82,1287,639,14.8,41.0,0.6850,608.8274002
31/3/2004,01:00:00,1,973,2.7,631,1287,64,1240,541,14.8,40.8,0.6814,621.5518336
31/3/2004,02:00:00,0.9,972,2.8,639,1222,70,1256,678,14.8,40.8,0.6834,604.4022618
31/3/2004,03:00:00,0.5,832,1.0,496,1613,,1066,381,14.2,36.1,0.5823,538.0830429
31/3/2004,04:00:00,0.5,851,0.8,477,1699,26,1064,343,14.5,36.1,0.5928,624.0691428
31/3/2004,05:00:00,0.6,909,1.5,545,1473,58,1131,436,14.6,36.0,0.5947,579.2757844
31/3/2004,06:00:00,1,1038,3.5,684,1220,93,1279,688,14.4,38.5,0.6291,569.8154423
31/3/2004,07:00:00,3.1,1636,15.6,1168,721,110,1926,1438,13.8,58.2,0.9129,751.7784122
31/3/2004,08:00:00,4.1,1580,19.9,1295,639,115,1957,1489,13.2,61.1,0.9256,765.2680159
31/3/2004,09:00:00,2.2,1262,8.6,924,872,125,1576,1093,10.4,74.4,0.9384,762.3385629
31/3/2004,10:00:00,1.7,1197,6.5,837,957,118,1498,965,11.5,71.0,0.9582,791.4300163
31/3/2004,11:00:00,1.9,1277,7.7,886,902,109,1579,1004,12.2,70.0,0.9924,807.3300529
31/3/2004,12:00:00,2.9,1430,11.3,1025,779,123,1772,1166,12.3,73.3,1.0442,840.9665807
31/3/2004,13:00:00,2.2,1242,9.1,944,846,114,1638,991,11.3,78.1,1.0411,837.4678414
31/3/2004,14:00:00,2.6,1349,11.2,1023,804,114,1748,1054,13.6,69.2,1.0746,878.0129682
31/3/2004,15:00:00,3.1,1390,13.5,1100,755,119,1799,1192,14.9,59.3,0.9974,822.2922612
31/3/2004,16:00:00,2.3,1224,10.1,980,850,111,1637,1055,15.7,50.9,0.8997,746.8706779
31/3/2004,17:00:00,2.4,1253,11.3,1026,810,103,1681,1048,15.2,52.9,0.9087,745.7091213
31/3/2004,18:00:00,2.8,1312,11.8,1041,821,103,1712,1073,15.5,50.8,0.8881,739.3734528
31/3/2004,19:00:00,2.7,1254,11.5,1033,819,107,1669,1068,14.3,52.9,0.8581,709.4039043
